Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
5.125,31.875,2.67451415,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.875,31.875,10.68984605,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.625,31.875,54.89508076,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.375,31.875,-6.51752712,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
4.125,31.875,-5.38185095,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.875,31.875,66.06333653,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
3.625,31.875,46.00216907,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.375,32.125,-30.50628782,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
10.125,32.125,-30.50628782,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.875,32.125,-38.6937622,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.625,32.125,-30.6545731,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.375,32.125,-2.69216141,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
9.125,32.125,-34.53869164,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.875,32.125,-8.73427971,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.625,32.125,-8.24910965,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.375,32.125,-22.99601635,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
8.125,32.125,-16.59103112,maize,0,0,2018 GLDAS Temperature/Precipitation,2018-01-01
