Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
9.625,31.125,-4.96156592,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.125,-4.90857526,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.125,-5.42145304,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.125,-26.03362299,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.125,-27.38862396,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.125,-5.12700804,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.125,-13.78002969,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.125,-24.26213445,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.125,-21.12384483,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.125,-19.73606811,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.125,-19.3727041,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.125,-23.28904669,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.125,-24.07567572,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.125,-10.12567887,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.125,-11.89304665,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.125,-25.44841468,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.125,-11.40534979,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.125,-4.71493764,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.125,-5.59865764,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.125,-5.735964,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.125,2.15013427,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.125,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.125,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.125,-1.8102556,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.125,2.41226625,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.375,-39.13764779,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.375,-39.13764779,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.375,-4.17828894,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.375,-5.66493434,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.375,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.375,-5.42145304,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.375,-21.98358135,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.375,-27.16024079,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.375,-9.0617973,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.375,-8.16289012,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.375,-25.44799453,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.375,-22.86843447,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.375,-20.7112902,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.375,-19.01951305,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.375,-18.89100121,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.375,-26.2011815,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.375,-14.66825772,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.375,-11.74301934,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.375,-25.5091521,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.375,-16.12910363,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.375,-10.5775811,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.375,-10.91112732,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.375,-5.86877065,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.375,-0.63268513,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.375,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.375,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.375,-24.1512817,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.375,1.08069131,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.625,-43.06897648,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.625,-43.06897648,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.625,-44.79657855,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.625,-67.91464877,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.625,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.625,-36.44453999,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.625,-25.45129897,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.625,-52.34545445,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.625,-0.25442791,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.625,-4.85827015,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.625,-47.51371839,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.625,-40.77246355,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.625,-20.44267777,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.625,-16.72892867,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.625,-17.12431167,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.625,-11.35599946,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.625,-25.3111365,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.625,-21.05266033,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.625,-13.76484368,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.625,-10.75615255,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.625,-11.86355057,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.625,-17.23842129,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.625,-15.61772304,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.625,-21.42261012,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.625,-12.32408239,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.625,-10.0274009,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.625,,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.625,-7.39057763,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.875,-51.76089182,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.875,-51.76089182,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.875,-64.12488756,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.875,-63.42790374,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.875,-42.42977317,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.875,-34.97345824,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.875,-22.1265874,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.875,-34.36200686,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.875,-0.58968896,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.875,0.15385188,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.875,-38.47002852,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.875,-38.20239607,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.875,-15.05870699,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.875,-13.510541,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.875,-17.07696434,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.875,-16.58955669,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.875,-28.86193515,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.875,-23.91989155,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.875,-9.09115408,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.875,-7.3971568,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.875,-11.86355057,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.875,-18.0035943,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.875,-17.58923156,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.875,10.59937477,maize,1,-20,Temperature/Precipitation Sensitivity Tests,2018-01-01
