scenario,GID_2,month,herbage_anpp,herbage_prodn,total_area_rangeland,mean_anomaly_herbage_anpp,total_anomaly_herbage_prodn,rel_anomaly_mean_herbage_anpp,rel_anomaly_total_herbage_prodn,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.15,2018-07,2.749383038,261228.5675,10150,1.048884291,87169.61367,61.68097995,50.08051109,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.15,2018-08,0.911391491,133313.4166,10150,0.104888619,17415.71909,13.00536213,15.02680335,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.15,2018-09,0.778464267,173883.1056,10150,-0.884139246,-91235.86962,-53.17799699,-34.4131798,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.15,2018-10,3.696537893,427241.2169,10150,-0.076556924,-5240.067392,-2.029021998,-1.211628707,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.15,2018-11,1.86843873,157389.4969,10150,-0.49339245,-71427.52899,-20.89025049,-31.2160027,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.15,2018-12,0.14473629,15307.67734,10150,-0.210857888,-25041.91909,-59.29733988,-62.06237808,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2019-01,0.207252476,9449.945427,2475,-0.568442737,-19038.15858,-73.28171261,-66.82845084,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2019-02,0.066692744,2212.373541,2475,-0.074057835,-1293.057645,-52.61636259,-36.88726369,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2019-03,0.067089336,2648.738605,2475,-0.146379543,-3928.762511,-68.57184217,-59.73032071,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2019-04,1.563709483,63051.99987,2475,0.092611567,13727.22244,6.295404666,27.83027751,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-05,2.229563269,62240.28273,2475,-0.52916017,-26637.55132,-19.18134172,-29.97097263,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-06,3.627535316,122345.7394,2475,-0.606448868,-32711.64327,-14.32336168,-21.09647584,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-07,0,0,2475,-0.050206615,-525.1908308,-100,-100,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-08,0,0,2475,-0.496881796,-37668.70432,-100,-100,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-09,3.351535473,179749.0294,2475,-0.143906812,19605.3011,-4.116984365,12.24231589,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-10,2.307365088,74642.5659,2475,0.06098685,-3712.02349,2.71489676,-4.737467861,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-11,1.908277538,68291.78236,2475,-0.094504683,-128.7624752,-4.71866998,-0.188192707,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.16,2018-12,0.580368111,22134.1953,2475,-1.692684285,-67324.34297,-74.46745566,-75.25759337,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2019-01,0.04661665,4764.072502,6850,-0.067185069,-7475.372716,-59.03695422,-61.0760748,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2019-02,0.101120123,13508.17432,6850,-0.114048489,-9424.667153,-53.00424078,-41.09681378,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2019-03,0.060558934,6527.464389,6850,-0.73318672,-83445.82661,-92.37048617,-92.74510878,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2019-04,1.352447569,154987.9199,6850,-0.726944241,-80265.81001,-34.95946445,-34.11882568,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-05,2.045059809,222838.1953,6850,-0.747873619,-85136.02129,-26.77735214,-27.64387949,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-06,4.628267018,501809.7137,6850,2.083665428,227395.4581,81.88572371,82.86575984,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-07,1.70569227,194770.5245,6850,-0.113835701,-14916.0371,-6.256331474,-7.11349215,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-08,0.820330454,101532.4139,6850,0.503216302,56794.66965,158.6861697,126.950231,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-09,0.902244597,99003.24185,6850,-0.311825242,-26608.06401,-25.68429194,-21.18285757,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-10,2.043919504,199589.2718,6850,-0.098687487,-10065.85324,-4.605953748,-4.80114819,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-11,1.351519402,134122.4537,6850,-0.980950897,-113206.8709,-42.05630817,-45.77171393,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.17,2018-12,0.298509354,33126.26028,6850,-0.162315403,-19021.53866,-35.22280448,-36.47620618,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2019-01,0.320264412,390665.1302,16045.45455,-0.100601366,-7213.789942,-23.90343228,-1.813061607,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2019-02,0.16801255,130731.1066,16045.45455,-0.0142809,-26007.67226,-7.834017011,-16.59300427,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2019-03,0.071443286,65314.94784,16045.45455,-0.21198487,-185593.19,-74.79315853,-73.96858133,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2019-04,2.8279401,2979702.448,16045.45455,1.428903835,1614324.863,102.1348675,118.2328523,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-05,2.383141103,2184558.415,16045.45455,0.129719181,122521.7236,5.756542071,5.941781934,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-06,2.182498795,2005400.561,16045.45455,0.05253042,98505.32349,2.466253504,5.16574385,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-07,0.975160941,691700.6842,16045.45455,0.129294198,109136.5609,15.28540973,18.733828,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-08,0.70088198,533144.3538,16045.45455,0.049429945,27388.04748,7.587656943,5.415265641,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-09,0.558049882,528365.2169,16045.45455,0.076512601,1941.824926,15.88923733,0.368871322,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-10,1.776509246,2111047.79,16045.45455,0.628673946,730062.033,54.77039652,52.86528331,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-11,1.88535439,2252668.417,16045.45455,-0.407432019,-394109.6073,-17.77016895,-14.89016471,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.2,2018-12,0.471393177,479828.6128,16045.45455,-0.692574217,-704880.8673,-59.5011699,-59.49820434,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2019-01,0.293695968,589808.0461,26477.94118,-0.15400059,-310607.0887,-34.39843061,-34.4959871,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2019-02,0.218505022,514968.2443,26477.94118,0.033396244,120115.5796,18.04141561,30.42035431,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2019-03,0.112550756,271045.3924,26477.94118,-0.249891892,-462735.5038,-68.94660262,-63.06180853,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2019-04,2.12359688,4248230.769,26477.94118,0.67301269,1479805.728,46.39597584,53.4529816,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-05,0.872672225,1128030.498,26477.94118,0.008486493,32431.66318,0.982021835,2.960176858,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-06,0.66805499,868764.2499,26477.94118,0.124200562,221396.5698,22.83709687,34.19950927,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-07,0.099782713,81355.80606,26477.94118,-0.027649877,-29407.50285,-21.69764986,-26.54985946,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-08,0.05263609,67910.37565,26477.94118,-0.083681185,-150565.8527,-61.38707287,-68.91635481,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-09,0.047710615,86879.91957,26477.94118,-0.06743953,-107128.0856,-58.56660449,-55.21838416,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-10,0.685463136,1090720.462,26477.94118,0.319928346,488461.2609,87.523364,81.10482325,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-11,1.477641903,3029715.708,26477.94118,-0.592874326,-1214043.329,-28.63413085,-28.60773475,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.3,2018-12,1.210189005,2533029.657,26477.94118,-0.113505455,-211269.1029,-8.574898414,-7.698473139,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2019-01,0.072756836,3844.634253,5533.333333,-0.124937106,-6523.694637,-63.19723536,-62.91944156,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2019-02,0.171530918,8366.202426,5533.333333,-0.225374149,-10488.2664,-56.78288534,-55.62748278,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2019-03,0.061651919,3048.220495,5533.333333,-1.11520091,-55624.54646,-94.76128894,-94.80470983,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2019-04,0.886949959,44995.13692,5533.333333,-1.660595924,-83126.67368,-65.18414192,-64.88097014,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-05,4.207215919,199555.3599,5533.333333,0.371959329,4132.467009,9.698420964,2.114627897,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-06,5.324098107,266352.7466,5533.333333,1.231366104,59571.06286,30.0866537,28.80867482,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-07,3.819659955,181423.6618,5533.333333,0.072994805,-13530.88151,1.948260703,-6.940531508,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-08,0,0,5533.333333,-0.066930264,-3402.854537,-100,-100,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-09,0,0,5533.333333,0,0,NA,NA,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-10,0,0,5533.333333,-1.273605054,-61223.94667,-100,-100,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-11,3.086061358,158804.9029,5533.333333,-0.449723341,-25771.50912,-12.71919473,-13.96251495,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.4,2018-12,0.531028624,27202.01563,5533.333333,-0.427918269,-26555.82486,-44.62377138,-49.39897998,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2019-01,0.069218018,20808.42754,7620.833333,-0.079568661,-20629.83001,-53.4783502,-49.78450164,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2019-02,0.011660432,3384.63557,7620.833333,-0.020408729,-4748.841662,-63.63973539,-58.38636449,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2019-03,0.021720032,5317.360027,7620.833333,-0.09865992,-17251.6378,-81.95710186,-76.43953858,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2019-04,1.437890916,330385.7796,7620.833333,0.479213062,116504.7634,49.98687102,54.47176448,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-05,1.283003535,284615.6333,7620.833333,-0.046084496,-5359.970873,-3.467377228,-1.848421314,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-06,0.972653809,198138.2225,7620.833333,-0.224102833,-64559.92277,-18.72584829,-24.57570559,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-07,0.351856693,26166.66585,7620.833333,-0.003276874,-613.8450718,-0.922715928,-2.292133535,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-08,0.165572912,12236.4732,7620.833333,-0.020141683,-3091.791781,-10.84550334,-20.17052671,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-09,0.098391829,10410.9565,7620.833333,-0.012504047,-5061.978695,-11.27548442,-32.71505135,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-10,0.769281401,198548.2613,7620.833333,0.41123206,105207.0561,114.8534608,112.7123396,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-11,0.88211501,261339.8087,7620.833333,-0.359742111,-109133.352,-28.96807571,-29.4578295,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.5,2018-12,0.241970154,70695.24606,7620.833333,-0.421634944,-120440.1955,-63.53702603,-63.01301031,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2019-01,0.228501928,6918.083912,2180,-0.205420673,-3717.592291,-47.3403949,-34.95398148,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2019-02,0.092022365,2330.308969,2180,-0.017699515,-229.4842671,-16.13125356,-8.964953255,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2019-03,0.066489902,1451.317212,2180,-0.227227004,-5286.405406,-77.36258943,-78.45982545,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2019-04,1.156003628,26733.37992,2180,-0.295709956,-6026.509199,-20.3697175,-18.39599999,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-05,1.648839939,40769.14204,2180,-0.938845151,-17855.5682,-36.28127528,-30.45740973,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-06,3.226206572,71674.74333,2180,-0.509859712,-13204.40349,-13.64696645,-15.5567109,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-07,0.347197596,4166.371155,2180,0.044390532,-39.5189528,14.65967508,-0.939609733,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-08,0,0,2180,-0.019482121,-116.8927241,-100,-100,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-09,3.010864833,78122.97172,2180,0.231405221,13391.98011,8.325547175,20.68866826,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-10,3.149862474,58319.9741,2180,0.440885826,4404.595604,16.27499543,8.169460601,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-11,2.218442496,48273.01487,2180,-0.010115579,1031.829748,-0.453906927,2.184174138,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.6,2018-12,0.432958344,9833.763649,2180,-1.193813071,-28110.5943,-73.38542221,-74.08372633,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2019-01,0.69573884,71782.12146,3686.666667,-0.718063526,694.2922999,-50.78952643,0.97666831,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2019-02,0.182925341,5025.638207,3686.666667,-0.324674332,-9670.586395,-63.96267548,-65.80320223,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2019-03,0.068009002,3953.905211,3686.666667,-0.515936535,-17137.64293,-88.3535368,-81.25360364,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2019-04,3.672712368,221449.2602,3686.666667,1.200018369,109955.0947,48.53080768,98.6195952,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-05,3.7831712,176689.4819,3686.666667,-0.846684419,-49781.9294,-18.28749076,-21.98155128,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-06,6.73748954,403518.01,3686.666667,0.32185123,29052.00654,5.016667305,7.75824942,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-07,0.987262686,3585.27835,3686.666667,-0.463487398,-6777.925171,-31.9481214,-65.40376398,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-08,0.167366757,1004.200544,3686.666667,-0.103285177,-10155.0763,-38.16162528,-91.00120413,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-09,2.033660189,236865.6973,3686.666667,-0.055077092,34765.22773,-2.636860683,17.20195297,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-10,3.54243774,225295.3938,3686.666667,0.257127542,26515.5521,7.826583392,13.33915546,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-11,2.558757006,143782.341,3686.666667,-0.343413964,-21817.47029,-11.83300253,-13.17481591,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.7,2018-12,1.28564343,115215.1567,3686.666667,-2.109710321,-94939.87515,-62.13521405,-45.17611323,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2019-01,0.247254198,6009.734045,1482.608696,-0.249674127,-7290.462769,-50.2434887,-54.81469839,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2019-02,0.170390142,5829.270179,1482.608696,-0.243948129,-6792.333713,-58.876562,-53.81513927,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2019-03,0.223362767,7030.98032,1482.608696,-1.163633594,-41758.25796,-83.89593706,-85.58907544,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2019-04,2.790987086,89692.50796,1482.608696,-0.600226017,-24106.67792,-17.6994485,-21.18352406,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-05,5.244299962,169823.7543,1482.608696,0.224948998,4229.605415,4.481635169,2.554199798,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-06,5.393495049,180443.109,1482.608696,0.171624146,6839.845026,3.28664093,3.939928818,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-07,3.079374607,94020.81885,1482.608696,0.075218074,-1850.545282,2.503800099,-1.930237771,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-08,1.573566878,45842.10663,1482.608696,-0.270975645,-17339.95098,-14.69066946,-27.44442273,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-09,0.635442865,5867.733171,1482.608696,-0.302890332,-11816.16325,-32.27961377,-66.81877664,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-10,2.351320399,84722.04983,1482.608696,0.10892868,6263.134855,4.857700786,7.982693691,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-11,1.969013299,63571.59074,1482.608696,-0.092332629,-5227.000216,-4.479239902,-7.597539634,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.8,2018-12,0.449669595,13856.30406,1482.608696,-0.947666784,-27983.81916,-67.81951706,-66.88273601,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2019-01,0.812892248,42131.94042,6180,-0.22506716,1137.835662,-21.68361868,2.775608026,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2019-02,0.055105686,3444.91275,6180,-0.057147064,-1070.598652,-50.90927743,-23.70935553,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2019-03,0.068682337,4212.745759,6180,-0.12737467,-2932.380426,-64.96818027,-41.04028887,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2019-04,2.900915068,111364.5546,6180,1.386993152,36911.17276,91.61589751,49.57622053,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-05,3.422985554,201535.8057,6180,-0.290128337,-19017.39427,-7.813612657,-8.622588231,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-06,4.089119658,69911.17263,6180,0.465490064,-19737.59461,12.84596155,-22.01658229,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-07,0,0,6180,-0.217577666,-68754.54244,-100,-100,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-08,1.515711953,365057.0053,6180,-1.704708534,-16535.9758,-52.93434633,-4.333406697,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-09,4.746806294,345646.3792,6180,-0.247953988,-9734.96722,-4.964282048,-2.739301687,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-10,2.745457426,200194.0089,6180,-0.216043552,-18299.62076,-7.295069427,-8.375356659,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-11,2.118997489,163141.8949,6180,-0.375402088,-20949.87988,-15.04979761,-11.38012815,,,,,,,,,
S0_BASE_bs00_E34,ETH.8.9,2018-12,2.113895629,102267.7056,6180,-1.021569738,-92363.06136,-32.58112015,-47.45552968,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2019-01,0.393876843,118630.9246,13157.69231,-0.060472041,-26298.83148,-13.3096049,-18.14591578,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2019-02,0.088708421,29436.87713,13157.69231,-0.398489376,-121157.2423,-81.79211374,-80.45283757,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2019-03,0.566584743,176663.7696,13157.69231,-0.421538691,-137609.4096,-42.66052967,-43.78655856,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2019-04,2.076705148,622874.1962,13157.69231,-0.897566652,-331765.3776,-30.17769433,-34.75294621,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-05,5.26907332,1734952.975,13157.69231,0.610875188,207414.7968,13.11398036,13.57837073,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-06,5.15599309,1689868.007,13157.69231,0.830342877,278725.7999,19.19579337,19.75178678,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-07,2.829832001,856004.494,13157.69231,-0.166006968,-7932.022847,-5.541251386,-0.91812566,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-08,1.203832568,313618.2347,13157.69231,0.372658707,108321.9727,44.83522941,52.76373359,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-09,0.998281554,413191.4828,13157.69231,0.156686831,34076.29923,18.61784857,8.988376279,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-10,2.025029105,681784.1779,13157.69231,-0.280159326,-129126.1113,-12.15342407,-15.92360007,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-11,2.950627052,1029425.419,13157.69231,0.135239846,77345.26925,4.803596674,8.123819121,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.1,2018-12,2.0484068,679455.4796,13157.69231,0.608521143,211429.2521,42.26176853,45.17465896,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2019-01,0.642079649,76181.15669,5480,8.35E-04,3798.544948,0.130152019,5.247869422,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2019-02,0.220353075,25636.45333,5480,-0.275481998,-31907.2441,-55.55919968,-55.44872076,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2019-03,0.644111129,79847.36674,5480,-0.026949285,1489.348012,-4.015925301,1.900696363,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2019-04,1.81027305,200979.953,5480,0.07228583,4373.674485,4.159169227,2.224585358,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-05,2.597481765,283896.3613,5480,0.053093183,4552.797081,2.086677453,1.629819929,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-06,2.399473537,256391.4522,5480,-0.121808945,-20091.94266,-4.83122956,-7.266961791,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-07,2.124636779,216762.8554,5480,0.206717151,24993.62807,10.77819675,13.03317973,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-08,1.61554925,159280.1513,5480,0.215560536,34936.26573,15.3973053,28.09648868,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-09,0.160806858,14954.92102,5480,-0.13790359,-11751.41981,-46.16630955,-44.0023584,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-10,0.632274431,95387.18451,5480,-0.037491804,-4184.387978,-5.59774478,-4.202392182,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-11,0.957065057,128442.9372,5480,-0.085758245,-19246.81024,-8.223660175,-13.03192034,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.10,2018-12,0.936909287,154928.6262,5480,-0.118194389,20676.4437,-11.20215881,15.40119744,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2019-01,0.127630176,45576.85727,19340,-0.06646583,-26362.9222,-34.24379052,-36.64582014,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2019-02,0.030962792,11463.81189,19340,-0.163951625,-57447.45469,-84.11467309,-83.36438662,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2019-03,0.037736449,13714.20555,19340,-0.455108192,-172916.5148,-92.34313497,-92.65168911,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2019-04,0.330217042,126107.7338,19340,-1.668084414,-604441.6654,-83.47511378,-82.73795941,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-05,3.439919884,1192980.41,19340,0.680903039,239291.662,24.67919108,25.09116969,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-06,3.242229195,1124780.271,19340,0.799579883,253185.7366,32.73412515,29.04856865,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-07,0,0,19340,-0.058235429,-18389.35774,-100,-100,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-08,0.188787935,16613.33832,19340,-0.261675922,-155192.0693,-58.09032576,-90.33014237,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-09,2.52656801,974709.2422,19340,0.140613948,35908.28059,5.893405498,3.824908799,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-10,3.716398447,1354870.563,19340,0.271650146,76547.5275,7.885921471,5.988120794,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-11,3.579400991,1328829.981,19340,1.30972764,471815.5749,57.70555656,55.05340069,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.11,2018-12,1.53029498,576549.4503,19340,0.836787116,312256.2142,120.6600762,118.1476373,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2019-01,0.264819688,11763.91987,2800,-0.036505096,-1216.802758,-12.11486685,-9.37392157,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2019-02,0.108060536,4650.68916,2800,-0.268986727,-12054.64589,-71.34032075,-72.16045566,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2019-03,0.614803047,28409.77095,2800,-0.227294954,-11940.98738,-26.99150856,-29.59296895,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2019-04,2.243406613,102957.5169,2800,0.024233363,-3244.065814,1.091999605,-3.054630383,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-05,2.921113139,138929.4806,2800,-0.510463247,-23126.04465,-14.87547381,-14.27044503,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-06,4.946466438,232735.9784,2800,1.206663882,52293.41684,32.26544353,28.98064425,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-07,2.104694501,95582.47775,2800,0.320312983,7757.502314,17.9509247,8.832911454,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-08,0,0,2800,-0.050382474,-2886.243194,-100,-100,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-09,1.063329991,86070.357,2800,0.086627115,11819.13466,8.86934168,15.91776443,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-10,3.046071233,151540.1768,2800,0.576360545,31138.39824,23.33716853,25.86207498,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-11,3.345844138,163828.8131,2800,0.320365799,16430.5685,10.58893053,11.14705846,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.12,2018-12,1.257725758,57074.02808,2800,0.232123195,8371.043185,22.63286027,17.1879469,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.13,2019-01,0.777095994,32883.0507,3884.615385,0.265534839,12652.39314,51.90676347,62.54069152,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.13,2019-02,0.044587831,1650.378988,3884.615385,-0.005855709,-308.8894088,-11.60844101,-15.76554847,,,,,,,,,
S0_BASE_bs00_E04,ETH.8.13,2019-03,0.036071045,1319.053374,3884.615385,-0.049387273,-1812.613448,-57.79106635,-57.88014981,,,,,,,,,
