P0,R0,dR,dC,S0,Region,Shock,iso3,Country
196125998392000.0,76661684000000.0,-7163348.34446586,0.0,196406612336000,CPA,Mid,USA,United States of America
0.0,22044000000.0,-6880312.17910649,0.0,327754962000,CPA,Mid,BFA,Burkina Faso
3699915728000.0,619904000000.0,-19437533.745765697,0.0,3700160278000,CPA,Mid,URY,Uruguay
22922631756000.0,6884408000000.0,-6423421558.54001,0.0,36312977948000,CPA,Mid,UZB,Uzbekistan
573812000.0,784232000000.0,-50639887.993794605,0.0,2207720886000,CPA,Mid,VEN,Venezuela (Bolivarian Republic of)
0.0,1706740000000.0,-30400426.608408697,0.0,1173241124000,CPA,Mid,VNM,Viet Nam
13881210340000.0,2342676000000.0,-25591290.901513398,0.0,14266368402000,CPA,Mid,ETH,Ethiopia
13881210340000.0,2342676000000.0,-25591290.901513398,0.0,14266368402000,CPA,Mid,ETH,Ethiopia PDR
0.0,0.0,0.0,-2576.8445295990196,1675358000,CPA,Mid,VGB,British Virgin Islands
0.0,0.0,0.0,-2828199.98106867,316556808000,CPA,Mid,WLF,Wallis and Futuna Islands
0.0,0.0,0.0,-227767391.892518,16471802840000,CPA,Mid,WSM,Samoa
598211368000.0,925848000000.0,-50971231.7511765,0.0,617590112000,CPA,Mid,YEM,Yemen
598211368000.0,925848000000.0,-50971231.7511765,0.0,617590112000,CPA,Mid,YEM,Yemen Ar Rp
598211368000.0,925848000000.0,-50971231.7511765,0.0,617590112000,CPA,Mid,YEM,Yemen Dem
0.0,0.0,0.0,-668872.027650171,119834316000,CPA,Mid,SLB,Solomon Islands
25962488000.0,153640000000.0,-15609583.4394553,0.0,1736294088000,CPA,Mid,COD,Democratic Republic of the Congo
736385164000.0,167000000000.0,-323365839.355358,0.0,1299023404000,CPA,Mid,ZMB,Zambia
0.0,0.0,0.0,-4657633.01706093,226297886000,CPA,Mid,NA..1,
6046866260000.0,486390842207.896,-2020402937.7334898,0.0,20557123706000,CPA,Mid,BEL,Belgium
6046866260000.0,486390842207.896,-2020402937.7334898,0.0,20557123706000,CPA,Mid,BEL,Belgium-Luxembourg
273429100000.0,21888285079.8391,0.0,0.0,273854114000,CPA,Mid,LUX,Luxembourg
0.0,0.0,0.0,-908.500620525011,90394000,CPA,Mid,AIA,Anguilla
0.0,0.0,0.0,-1183545.38176835,415006392000,CPA,Mid,BRN,Brunei Darussalam
17355602588000.0,1378606425646.59,-294816.679358803,0.0,17357689096000,CPA,Mid,BGR,Bulgaria
0.0,0.0,0.0,-6531865.92106791,1716544008000,CPA,Mid,MYT,Mayotte
8543341244000.0,1400128000000.0,-122226305.53988501,0.0,9830400676000,CPA,Mid,SRB,Serbia
8543341244000.0,1400128000000.0,-122226305.53988501,0.0,9830400676000,CPA,Mid,SRB,Serbia and Montenegro
6926492000.0,0.0,0.0,-405742.085183204,-2101851842000,CPA,Mid,MNE,Montenegro
1574208800000.0,1319968000000.0,-571865.480256582,0.0,1576428184000,CPA,Mid,SDN,Sudan
0.0,0.0,0.0,-3670712.6634537005,208895428000,CPA,Mid,SSD,South Sudan
550990448000.0,151636000000.0,-202211888.79894,0.0,1148897958000,CPA,Mid,MMR,Myanmar
19768792000.0,0.0,0.0,-2505492.28554046,763900608000,CPA,Mid,BDI,Burundi
115871280000.0,0.0,0.0,-14915.7745677122,-2443219372000,CPA,Mid,NA..2,
951232000000.0,233132000000.0,-488498106.20632195,0.0,6773692518000,CPA,Mid,ALB,Albania
0.0,0.0,0.0,-170048096.23599398,14373559862000,CPA,Mid,ATA,Antarctica
2873736000.0,23380000000.0,-1125132509.42061,0.0,-8258208908000,CPA,Mid,CMR,Cameroon
108259086000000.0,23192960000000.0,-274162229.071966,0.0,112619166466000,CPA,Mid,CAN,Canada
0.0,0.0,0.0,-1799183.72191675,647736412000,CPA,Mid,CPV,Cape Verde
424247113960000.0,277771768000000.0,-84851055542969.5,0.0,439531424386000,CPA,Mid,CHN,China
0.0,0.0,0.0,-902837.959999208,-1001223558000,CPA,Mid,CYM,Cayman Islands
0.0,0.0,0.0,-7801258.14350086,-10066899824000,CPA,Mid,CAF,Central African Republic
0.0,488308000000.0,-17931473861.6459,0.0,-64371616800000,CPA,Mid,LKA,Sri Lanka
9367364000.0,0.0,0.0,-2566476.11302584,253931474000,CPA,Mid,TCD,Chad
9528555740000.0,14011968000000.0,-1151.96695669981,0.0,9530453692000,CPA,Mid,DZA,Algeria
4849771516000.0,1197056000000.0,-136599778.23213,0.0,4853488688000,CPA,Mid,CHL,Chile
0.0,0.0,0.0,-40921289.6862365,33027530000,CPA,Mid,CXR,Christmas Island
31573020000.0,1909144000000.0,-2454.31088373003,0.0,32817270000,CPA,Mid,COL,Colombia
0.0,0.0,0.0,-22710387.6171733,77621216000,CPA,Mid,COM,Comoros
0.0,156980000000.0,-6142377.05362184,0.0,32477294000,CPA,Mid,COG,Congo
0.0,0.0,0.0,-355165.035667265,32668940000,CPA,Mid,COK,Cook Islands
0.0,198396000000.0,-707672144.678996,0.0,10222556288000,CPA,Mid,CRI,Costa Rica
0.0,0.0,0.0,-11595430.6698256,1949568466000,CPA,Mid,CUB,Cuba
0.0,0.0,0.0,-208787.753677953,-2611392646000,CPA,Mid,ASM,American Samoa
56651076000.0,4763086244.794121,-1807348.46319961,0.0,77845530000,CPA,Mid,CYP,Cyprus
5668266572000.0,1102868000000.0,-133151355.903293,0.0,5803417738000,CPA,Mid,AZE,Azerbaijan
0.0,0.0,0.0,-3716082.92266459,1091475520000,CPA,Mid,BEN,Benin
15400339200000.0,1238412441406.56,-130159381.13767,0.0,13024770002000,CPA,Mid,DNK,Denmark
0.0,0.0,0.0,-982874.736035519,257733750000,CPA,Mid,DMA,Dominica
0.0,269204000000.0,-169265.391757712,0.0,57486250000,CPA,Mid,DOM,Dominican Republic
8561136096000.0,2745480000000.0,-280708167.815175,0.0,9542117972000,CPA,Mid,BLR,Belarus
19250424000.0,579156000000.0,-224770189.780716,0.0,5025238952000,CPA,Mid,ECU,Ecuador
30731979276000.0,14522988000000.0,-259244.661225076,0.0,30793351300000,CPA,Mid,EGY,Egypt
0.0,0.0,0.0,-50229104.8482227,14007101596000,CPA,Mid,AND,Andorra
0.0,340012000000.0,-140594877.004518,0.0,2706226240000,CPA,Mid,SLV,El Salvador
0.0,0.0,0.0,-45484473.7038333,7529540752000,CPA,Mid,GNQ,Equatorial Guinea
1853795524000.0,152204009600.361,-190115033.679649,0.0,1921347860000,CPA,Mid,EST,Estonia
0.0,0.0,0.0,-3035563.5707225,-1531465124000,CPA,Mid,FRO,Faroe Islands
0.0,0.0,0.0,-22267285.1551297,1929602880000,CPA,Mid,FLK,Falkland Islands (Malvinas)
0.0,109552000000.0,-1439528148.44365,0.0,3120591376000,CPA,Mid,FJI,Fiji
3113347600000.0,249990200171.897,-180629504.414592,0.0,6557522050000,CPA,Mid,FIN,Finland
125411587196000.0,10084793091464.8,-969300505.8288301,0.0,135290914144000,CPA,Mid,FRA,France
11370696000.0,326652000000.0,-4172501.54627311,0.0,80401562000,CPA,Mid,AGO,Angola
0.0,0.0,0.0,-4174069.77001844,513704548000,CPA,Mid,PYF,French Polynesia
0.0,0.0,0.0,-123273.23998310801,24900516000,CPA,Mid,DJI,Djibouti
308215200000.0,304608000000.0,-3677391996.2956204,0.0,757276384000,CPA,Mid,GEO,Georgia
0.0,0.0,0.0,-39821807.5971606,5065465250000,CPA,Mid,GAB,Gabon
0.0,0.0,0.0,-402451599.606708,1946164204000,CPA,Mid,GMB,Gambia
84319235200000.0,6747122335380.81,-36455208.9695776,0.0,84606318086000,CPA,Mid,DEU,Germany
84319235200000.0,6747122335380.81,-36455208.9695776,0.0,84606318086000,CPA,Mid,DEU,Germany Fr
84319235200000.0,6747122335380.81,-36455208.9695776,0.0,84606318086000,CPA,Mid,DEU,Germany Nl
0.0,0.0,0.0,-21131.002708341202,2283254000,CPA,Mid,ATG,Antigua and Barbuda
788546612000.0,609216000000.0,-105279.129053481,0.0,790652564000,CPA,Mid,BIH,Bosnia and Herzegovina
0.0,430192000000.0,-51702983.2453559,0.0,854771646000,CPA,Mid,GHA,Ghana
0.0,0.0,0.0,-16665480.501874402,-40134556160000,CPA,Mid,GIB,Gibraltar
0.0,0.0,0.0,-79998758.43750699,5870855974000,CPA,Mid,KIR,Kiribati
5584841388000.0,441968667718.41705,-4212941167.7316,0.0,7283937716000,CPA,Mid,GRC,Greece
0.0,0.0,0.0,-23185517.9820215,2605002584000,CPA,Mid,GRL,Greenland
0.0,0.0,0.0,-272170856.280548,-75537801574000,CPA,Mid,GRD,Grenada
0.0,0.0,0.0,-27834569.885049604,2537393542000,CPA,Mid,GUM,Guam
4063444000.0,423512000000.0,-152540979.849601,0.0,-3253112796000,CPA,Mid,GTM,Guatemala
38243837004000.0,5773524000000.0,-366605155.62400496,0.0,45216059036000,CPA,Mid,ARG,Argentina
0.0,182364000000.0,-1283444.38925628,0.0,41704164000,CPA,Mid,GIN,Guinea
0.0,39412000000.0,-545498493.45135,0.0,5290080328000,CPA,Mid,GUY,Guyana
0.0,0.0,0.0,-47735278.00789621,9007030692000,CPA,Mid,HTI,Haiti
0.0,0.0,0.0,0.0,3671656000,CPA,Mid,VAT,Holy See
4002656000.0,50100000000.0,-1718.58485003589,0.0,4011752000,CPA,Mid,HND,Honduras
16877547720000.0,1347491253681.37,-887870776.530651,0.0,27409534344000,CPA,Mid,HUN,Hungary
2916659676000.0,230010539782.862,-2351334.29795425,0.0,2846978008000,CPA,Mid,HRV,Croatia
0.0,0.0,0.0,-3759637.33034682,690903032000,CPA,Mid,ISL,Iceland
1072781948000.0,247160000000.0,-247160000000.0,-3468804218.22445,7119771960000,MBBF,Mid,ARM,Armenia
82885904928000.0,15681300000000.0,-7966037443.764621,0.0,83905213988000,MBBF,Mid,AUS,Australia
309324080000000.0,55914272000000.0,-973020697954.865,0.0,333674785966000,MBBF,Mid,IND,India
0.0,5494300000000.0,-180458862.877312,0.0,4033194000,MBBF,Mid,IDN,Indonesia
36615262356000.0,29468820000000.0,0.0,0.0,36615277116000,MBBF,Mid,IRN,Iran (Islamic Republic of)
12019859736000.0,2553764000000.0,-119147341876.735,0.0,14378872196000,MBBF,Mid,IRQ,Iraq
2214086000000.0,177937669735.37198,-6096477.24149544,0.0,2214596370000,MBBF,Mid,IRL,Ireland
588833316000.0,909816000000.0,0.0,0.0,588860622000,MBBF,Mid,ISR,Israel
25077098088000.0,1998369715165.48,-458282197.336983,0.0,25089479154000,MBBF,Mid,ITA,Italy
0.0,247828000000.0,-247828000000.0,-4283163574.9402,-22110132206000,MBBF,Mid,CIV,Cote d'Ivoire
43761446864000.0,9844316000000.0,-8755377931152.58,0.0,44623441862000,MBBF,Mid,KAZ,Kazakhstan
0.0,0.0,0.0,-177239539.569853,51514868000,MBBF,Mid,JAM,Jamaica
5593379764000.0,446305650418.49,-446305650418.49,-4208050462.54564,-56210176696000,MBBF,Mid,AUT,Austria
2883555600000.0,4092836000000.0,-145217628397.887,0.0,3076841522000,MBBF,Mid,JPN,Japan
85670332000.0,1603868000000.0,-17289482172.3994,0.0,4773109584000,MBBF,Mid,JOR,Jordan
2203573684000.0,693384000000.0,-441179607909.57794,0.0,2251464854000,MBBF,Mid,KGZ,Kyrgyzstan
1051288380000.0,549764000000.0,-20376495613.7068,0.0,1323842654000,MBBF,Mid,KEN,Kenya
0.0,0.0,0.0,-64215268559.5125,12301892380000,MBBF,Mid,KHM,Cambodia
192384000000.0,0.0,0.0,-19959682.8685741,255533928000,MBBF,Mid,PRK,Democratic People's Republic of Korea
96607496000.0,4884416000000.0,-7693748298.03268,0.0,251267364000,MBBF,Mid,KOR,Republic of Korea
177688000.0,0.0,0.0,-7569629404.466109,7179770994000,MBBF,Mid,KWT,Kuwait
5848139600000.0,472926890509.82104,-472926890509.82104,-603356349939.27,5904820046000,MBBF,Mid,LVA,Latvia
0.0,0.0,0.0,-361709159.253188,657716474000,MBBF,Mid,BHS,Bahamas
0.0,0.0,0.0,-1370117.72165209,14000168000,MBBF,Mid,LAO,Lao People's Democratic Republic
473913936000.0,168336000000.0,-901417064.6955029,0.0,478213490000,MBBF,Mid,LBN,Lebanon
32290452000.0,0.0,0.0,-218147923.116672,744560840000,MBBF,Mid,LSO,Lesotho
0.0,0.0,0.0,-30603384.443458196,1276118086000,MBBF,Mid,LBR,Liberia
644944648000.0,385436000000.0,-696657219.203394,0.0,879822262000,MBBF,Mid,LBY,Libya
11573514828000.0,936022831144.981,-936022831144.981,-18126919346.8539,29072559058000,MBBF,Mid,LTU,Lithuania
0.0,0.0,0.0,-788677.95330093,7866350000,MBBF,Mid,MHL,Marshall Islands
20040000000.0,0.0,0.0,-14029383.877009302,69879672000,MBBF,Mid,MDG,Madagascar
0.0,64796000000.0,-64796000000.0,-1480940855.7785,-11181712084000,MBBF,Mid,BHR,Bahrain
4592500000.0,48764000000.0,-48764000000.0,-43948494851.8011,707923922000,MBBF,Mid,MWI,Malawi
0.0,1114224000000.0,-2999750052.5450697,0.0,94540652000,MBBF,Mid,MYS,Malaysia
0.0,0.0,0.0,-1141446114.7344,1638291986000,MBBF,Mid,MDV,Maldives
126293416000.0,28056000000.0,-4122854089.06135,0.0,217797994000,MBBF,Mid,MLI,Mali
38117416000.0,3021819841.46514,-3021819841.46514,-60369763.92219201,178458812000,MBBF,Mid,MLT,Malta
23116140000.0,85504000000.0,-85504000000.0,-66221100.63173729,2052074256000,MBBF,Mid,MRT,Mauritania
0.0,16032000000.0,-16032000000.0,-1950101200.7596102,-70146479868000,MBBF,Mid,MUS,Mauritius
11940552104000.0,2187032000000.0,-2187032000000.0,-195239522700.352,11946583378000,MBBF,Mid,MEX,Mexico
0.0,0.0,0.0,-36708856.2865277,58991152000,MBBF,Mid,BRB,Barbados
1331938560000.0,0.0,0.0,-136428828.062047,1503756578000,MBBF,Mid,MNG,Mongolia
0.0,0.0,0.0,-521572434.832907,3063552590000,MBBF,Mid,MSR,Montserrat
17858077532000.0,15793524000000.0,-261884140249.04398,0.0,35778380246000,MBBF,Mid,MAR,Morocco
63814708000.0,238476000000.0,-2288503.84047484,0.0,64095954000,MBBF,Mid,MOZ,Mozambique
0.0,0.0,0.0,-717855727.496619,5877655928000,MBBF,Mid,FSM,Micronesia (Federated States of)
3220270352000.0,935868000000.0,-648583090647.513,0.0,3265772770000,MBBF,Mid,MDA,Republic of Moldova
43720600000.0,22712000000.0,-22712000000.0,-95887985.70430909,841134616000,MBBF,Mid,NAM,Namibia
0.0,0.0,0.0,-119566.01053084801,4367412000,MBBF,Mid,NRU,Nauru
6124964812000.0,0.0,0.0,-214881070.149254,6805072618000,MBBF,Mid,NPL,Nepal
4180160300000.0,334309389344.194,-22384341189.0455,0.0,3532988460000,MBBF,Mid,NLD,Netherlands
0.0,0.0,0.0,-16340700883.189,2684360154000,MBBF,Mid,NA.,
50768000.0,0.0,0.0,-99606200.861973,554410232000,MBBF,Mid,NCL,New Caledonia
848044704000.0,0.0,0.0,-1808298307.51323,-5906013636000,MBBF,Mid,MKD,The former Yugoslav Republic of Macedonia
0.0,0.0,0.0,-21076677.907563,536227432000,MBBF,Mid,VUT,Vanuatu
1484825056000.0,796924000000.0,-186642199749.41898,0.0,2947417592000,MBBF,Mid,NZL,New Zealand
0.0,45424000000.0,-45424000000.0,-936128663.3154811,-1568792656000,MBBF,Mid,NIC,Nicaragua
17973208000.0,6680000000.0,-6680000000.0,-363752738.61722404,2209973692000,MBBF,Mid,NER,Niger
261388400000.0,668000000000.0,-286845615.462711,0.0,278305012000,MBBF,Mid,NGA,Nigeria
4174694056000.0,5172992000000.0,-19128736207.4571,0.0,6040521994000,MBBF,Mid,BGD,Bangladesh
0.0,0.0,0.0,-14424967192.4208,2618951494000,MBBF,Mid,NIU,Niue
0.0,0.0,0.0,-4829907688.36035,35043388176000,MBBF,Mid,NFK,Norfolk Island
1123509200000.0,1272540000000.0,-269157859486.86102,0.0,1818990244000,MBBF,Mid,NOR,Norway
0.0,0.0,0.0,-229610219.08862796,98472118000,MBBF,Mid,MNP,Northern Mariana Islands
0.0,0.0,0.0,-229610219.08862796,98472118000,MBBF,Mid,MNP,Pacific Islands Trust Territory
83088066444000.0,11029348000000.0,-17939509139.7616,0.0,83212474628000,MBBF,Mid,PAK,Pakistan
0.0,56780000000.0,-56780000000.0,-372236702.908825,-1005292008000,MBBF,Mid,PAN,Panama
16293105168000.0,1303646233705.99,-1303646233705.99,-1870598184352.97,16341504862000,MBBF,Mid,CZE,Czech Republic
16293105168000.0,1303646233705.99,-1303646233705.99,-1870598184352.97,16341504862000,MBBF,Mid,CZE,Czechoslovakia
0.0,96192000000.0,-96192000000.0,-145186476.932067,2480949576000,MBBF,Mid,PNG,Papua New Guinea
4083982996000.0,674680000000.0,-42756614.991636604,0.0,4086322078000,MBBF,Mid,PRY,Paraguay
0.0,0.0,0.0,-207334705.807969,53310482000,MBBF,Mid,BMU,Bermuda
722230912000.0,1220436000000.0,-12134308198.9245,0.0,1168556654000,MBBF,Mid,PER,Peru
0.0,3553760000000.0,-94720013281.5224,0.0,-431561496000,MBBF,Mid,PHL,Philippines
34406770856000.0,2756831886780.95,-2756831886780.95,-44507898543.4994,-26157192396000,MBBF,Mid,POL,Poland
280698944000.0,22282894581.9396,-3664042896.71833,0.0,352155118000,MBBF,Mid,PRT,Portugal
0.0,0.0,0.0,-16009199206.8055,400466990000,MBBF,Mid,GNB,Guinea-Bissau
0.0,0.0,0.0,-156775467.396176,239138814000,MBBF,Mid,TLS,Timor-Leste
95524000000.0,12024000000.0,-10333490302.0781,0.0,1555405468000,MBBF,Mid,ERI,Eritrea
96860000.0,0.0,0.0,-9455939153.3244,-19042175792000,MBBF,Mid,QAT,Qatar
14543028000.0,0.0,0.0,-452466678.59845304,2012150128000,MBBF,Mid,BTN,Bhutan
0.0,0.0,0.0,-1165702.82716426,2214000,MBBF,Mid,PLW,Palau
160388804000.0,104876000000.0,-104876000000.0,-304272448.90724504,1969487694000,MBBF,Mid,ZWE,Zimbabwe
24430421316000.0,1952174462099.05,-1952174462099.05,-2912876937109.66,24451693266000,MBBF,Mid,ROU,Romania
26923072000.0,33400000000.0,-1582894385.7467,0.0,83329784000,MBBF,Mid,RWA,Rwanda
190114260248000.0,21926432000000.0,-21926432000000.0,-16093455767172.7,190119684940000,MBBF,Mid,RUS,Russian Federation
190114260248000.0,21926432000000.0,-21926432000000.0,-16093455767172.7,190119684940000,MBBF,Mid,RUS,USSR
0.0,0.0,0.0,-312184903.782004,1835865414000,MBBF,Mid,SHN,Saint Helena
0.0,0.0,0.0,-203908890.140122,859184458000,MBBF,Mid,KNA,Saint Kitts and Nevis
0.0,0.0,0.0,-74754319.24638492,39888646000,MBBF,Mid,LCA,Saint Lucia
788635456000.0,371408000000.0,-16102817114.456001,0.0,976616752000,MBBF,Mid,BOL,Bolivia (Plurinational State of)
0.0,0.0,0.0,-2710573628.4814,728299636000,MBBF,Mid,SPM,Saint Pierre and Miquelon
0.0,0.0,0.0,-86571.3665276447,738000,MBBF,Mid,VCT,Saint Vincent and the Grenadines
0.0,0.0,0.0,-184712425.418704,1000700890000,MBBF,Mid,STP,Sao Tome and Principe
2368300480000.0,10773504000000.0,-145667004249.136,0.0,-4437801412000,MBBF,Mid,SAU,Saudi Arabia
0.0,195056000000.0,-5622604652.08129,0.0,176403062000,MBBF,Mid,SEN,Senegal
0.0,0.0,0.0,-1996681623.99327,-9950060244000,MBBF,Mid,SYC,Seychelles
0.0,0.0,0.0,-2311917462.7863603,26129782042000,MBBF,Mid,SLE,Sierra Leone
547605024000.0,43802697890.1146,-43802697890.1146,-2870546541.61834,15123077732000,MBBF,Mid,SVN,Slovenia
6378283104000.0,510497309056.03705,-510497309056.03705,-15759332418.4272,15630890326000,MBBF,Mid,SVK,Slovakia
6378283104000.0,510497309056.03705,-510497309056.03705,-15759332418.4272,15630890326000,MBBF,Mid,SVK,Yugoslav SFR
16578186192000.0,1032060000000.0,-82213004716.1447,0.0,18851041308000,MBBF,Mid,AFG,Afghanistan
0.0,0.0,0.0,-895553477.8128788,5639473818000,MBBF,Mid,BWA,Botswana
0.0,257848000000.0,-257848000000.0,-2964398029.4777,13898225370000,MBBF,Mid,SGP,Singapore
3394108000.0,0.0,0.0,-114719132.606427,766508384000,MBBF,Mid,SOM,Somalia
5935180000000.0,2265188000000.0,-183345151065.591,0.0,25619523358000,MBBF,Mid,ZAF,South Africa
22472827276000.0,1776893729344.85,-162467220306.022,0.0,25811460448000,MBBF,Mid,ESP,Spain
0.0,0.0,0.0,-547901594.2528191,-23651688670000,MBBF,Mid,ESH,Western Sahara
0.0,0.0,0.0,-578137027.883749,4664121834000,MBBF,Mid,SUR,Suriname
2967088332000.0,1695384000000.0,-595544228331.214,0.0,3609498836000,MBBF,Mid,TJK,Tajikistan
2175676000.0,0.0,0.0,-239017473.15723,1278841578000,MBBF,Mid,SWZ,Swaziland
19212767504000.0,4682680000000.0,-4542323837.16208,0.0,20824836270000,MBBF,Mid,BRA,Brazil
8937305600000.0,725358384249.4359,-4379544.07850376,0.0,8977622540000,MBBF,Mid,SWE,Sweden
1643318076000.0,909816000000.0,-909816000000.0,-37696728.9764051,-2313167234000,MBBF,Mid,CHE,Switzerland
9190365376000.0,7896428000000.0,-98071933125.8706,0.0,11756275186000,MBBF,Mid,SYR,Syrian Arab Republic
4680008000000.0,2064120000000.0,-936008062879.1079,0.0,4902051776000,MBBF,Mid,TKM,Turkmenistan
366671212000.0,370740000000.0,-3950470706.06642,0.0,529558392000,MBBF,Mid,TZA,United Republic of Tanzania
4249148000.0,2673336000000.0,-83466984292.2238,0.0,5561572788000,MBBF,Mid,THA,Thailand
0.0,25384000000.0,-25384000000.0,-1797314133.33748,-7342242192000,MBBF,Mid,TGO,Togo
0.0,0.0,0.0,-297773702.89598,105611458000,MBBF,Mid,TON,Tonga
0.0,0.0,0.0,-68289516199.6005,597325352000,MBBF,Mid,ABW,Aruba
0.0,16700000000.0,-4481417050.82204,0.0,474957586000,MBBF,Mid,TTO,Trinidad and Tobago
8686004000.0,474280000000.0,-160261336126.486,0.0,4301056574000,MBBF,Mid,OMN,Oman
3908435936000.0,2679348000000.0,-2729382215.87513,0.0,4001403062000,MBBF,Mid,TUN,Tunisia
69705800000000.0,9329288000000.0,-107684151105.65,0.0,70632850902000,MBBF,Mid,TUR,Turkey
0.0,0.0,0.0,-45666939.5312951,159058646000,MBBF,Mid,TCA,
258516000.0,852368000000.0,-362870262.911071,0.0,18858236000,MBBF,Mid,ARE,United Arab Emirates
71471324000.0,33400000000.0,-33400000000.0,-639569454.363069,1693871998000,MBBF,Mid,UGA,Uganda
0.0,0.0,0.0,-278798210.683833,469192216000,MBBF,Mid,TUV,Tuvalu
48507029084000.0,3911484972665.74,-1208832963.20176,0.0,48517863152000,MBBF,Mid,GBR,United Kingdom
0.0,0.0,0.0,-1594086688.36518,9989916176000,MBBF,Mid,BLZ,Belize
76677582400000.0,11388064000000.0,-11388064000000.0,-3940358159096.25,76685730404000,MBBF,Mid,UKR,Ukraine
196125998392000.0,76661684000000.0,-39226497526727.8,0.0,196406612336000,MBBF,Mid,USA,United States of America
0.0,22044000000.0,-648545875.234598,0.0,327754962000,MBBF,Mid,BFA,Burkina Faso
3699915728000.0,619904000000.0,-8399325.01668038,0.0,3700160278000,MBBF,Mid,URY,Uruguay
22922631756000.0,6884408000000.0,-5043311012716.04,0.0,36312977948000,MBBF,Mid,UZB,Uzbekistan
573812000.0,784232000000.0,-27689044639.7401,0.0,2207720886000,MBBF,Mid,VEN,Venezuela (Bolivarian Republic of)
0.0,1706740000000.0,-9925140220.524721,0.0,1173241124000,MBBF,Mid,VNM,Viet Nam
13881210340000.0,2342676000000.0,-13248012721.5781,0.0,14266368402000,MBBF,Mid,ETH,Ethiopia
13881210340000.0,2342676000000.0,-13248012721.5781,0.0,14266368402000,MBBF,Mid,ETH,Ethiopia PDR
0.0,0.0,0.0,-70894.9105680703,1675358000,MBBF,Mid,VGB,British Virgin Islands
0.0,0.0,0.0,-63561619.7945183,316556808000,MBBF,Mid,WLF,Wallis and Futuna Islands
0.0,0.0,0.0,-9639509045.56332,16471802840000,MBBF,Mid,WSM,Samoa
598211368000.0,925848000000.0,-2820955655.08594,0.0,617590112000,MBBF,Mid,YEM,Yemen
598211368000.0,925848000000.0,-2820955655.08594,0.0,617590112000,MBBF,Mid,YEM,Yemen Ar Rp
598211368000.0,925848000000.0,-2820955655.08594,0.0,617590112000,MBBF,Mid,YEM,Yemen Dem
0.0,0.0,0.0,-18147483.5800168,119834316000,MBBF,Mid,SLB,Solomon Islands
25962488000.0,153640000000.0,-15653781665.4417,0.0,1736294088000,MBBF,Mid,COD,Democratic Republic of the Congo
736385164000.0,167000000000.0,-21138611807.9277,0.0,1299023404000,MBBF,Mid,ZMB,Zambia
0.0,0.0,0.0,-305937804.174731,226297886000,MBBF,Mid,NA..1,
6046866260000.0,486390842207.896,-162681905784.495,0.0,20557123706000,MBBF,Mid,BEL,Belgium
6046866260000.0,486390842207.896,-162681905784.495,0.0,20557123706000,MBBF,Mid,BEL,Belgium-Luxembourg
273429100000.0,21888285079.8391,0.0,0.0,273854114000,MBBF,Mid,LUX,Luxembourg
0.0,0.0,0.0,-18988.1285848437,90394000,MBBF,Mid,AIA,Anguilla
0.0,0.0,0.0,-20950380.801933702,415006392000,MBBF,Mid,BRN,Brunei Darussalam
17355602588000.0,1378606425646.59,-1378606425646.59,-2090563900570.93,17357689096000,MBBF,Mid,BGR,Bulgaria
0.0,0.0,0.0,-440209720.152221,1716544008000,MBBF,Mid,MYT,Mayotte
8543341244000.0,1400128000000.0,-1400128000000.0,-3647167888.71209,9830400676000,MBBF,Mid,SRB,Serbia
8543341244000.0,1400128000000.0,-1400128000000.0,-3647167888.71209,9830400676000,MBBF,Mid,SRB,Serbia and Montenegro
6926492000.0,0.0,0.0,-77896382.82327479,-2101851842000,MBBF,Mid,MNE,Montenegro
1574208800000.0,1319968000000.0,-396602420.45817703,0.0,1576428184000,MBBF,Mid,SDN,Sudan
0.0,0.0,0.0,-62401064.5672324,208895428000,MBBF,Mid,SSD,South Sudan
550990448000.0,151636000000.0,-31392720207.5301,0.0,1148897958000,MBBF,Mid,MMR,Myanmar
19768792000.0,0.0,0.0,-105673311.86537701,763900608000,MBBF,Mid,BDI,Burundi
115871280000.0,0.0,0.0,-1281280628.66623,-2443219372000,MBBF,Mid,NA..2,
951232000000.0,233132000000.0,-233132000000.0,-660883976.3162019,6773692518000,MBBF,Mid,ALB,Albania
0.0,0.0,0.0,-2346997670.4240103,14373559862000,MBBF,Mid,ATA,Antarctica
2873736000.0,23380000000.0,-23380000000.0,-374045202.653366,-8258208908000,MBBF,Mid,CMR,Cameroon
108259086000000.0,23192960000000.0,-21930823280532.0,0.0,112619166466000,MBBF,Mid,CAN,Canada
0.0,0.0,0.0,-584854468.036487,647736412000,MBBF,Mid,CPV,Cape Verde
424247113960000.0,277771768000000.0,-193673730530.32898,0.0,439531424386000,MBBF,Mid,CHN,China
0.0,0.0,0.0,-54207665.867698796,-1001223558000,MBBF,Mid,CYM,Cayman Islands
0.0,0.0,0.0,-520324735.27993,-10066899824000,MBBF,Mid,CAF,Central African Republic
0.0,488308000000.0,-488308000000.0,-2215530682.07684,-64371616800000,MBBF,Mid,LKA,Sri Lanka
9367364000.0,0.0,0.0,-62593717.032576405,253931474000,MBBF,Mid,TCD,Chad
9528555740000.0,14011968000000.0,-26232639.0869828,0.0,9530453692000,MBBF,Mid,DZA,Algeria
4849771516000.0,1197056000000.0,-266071220.72827798,0.0,4853488688000,MBBF,Mid,CHL,Chile
0.0,0.0,0.0,-11243980.8074476,33027530000,MBBF,Mid,CXR,Christmas Island
